cellid,endid,blur,lon,lat,dist,blon,blat 
126.868927.31,868927,300.0,104.096331,30.59723,500.0,104.09181579873773,30.59948496554628
126.868927.32,868927,300.0,104.096331,30.59723,500.0,104.09181579873773,30.59948496554628
126.868927.33,868927,300.0,104.096331,30.59723,500.0,104.09181579873773,30.59948496554628
126.868928.31,868928,300.0,104.096331,30.59723,500.0,104.09181579873773,30.59948496554628
126.868928.32,868928,300.0,104.096331,30.59723,500.0,104.09181579873773,30.59948496554628
126.868928.33,868928,300.0,104.096331,30.59723,500.0,104.09181579873773,30.59948496554628
126.868929.31,868929,300.0,104.067162,30.557774,500.0,104.06264862660784,30.560028979351657
126.868929.32,868929,300.0,104.067162,30.557774,500.0,104.06264862660784,30.560028979351657
126.868929.33,868929,300.0,104.067162,30.557774,500.0,104.06264862660784,30.560028979351657
126.868929.34,868929,300.0,104.067162,30.557774,500.0,104.06264862660784,30.560028979351657
126.868930.31,868930,300.0,104.067162,30.557774,500.0,104.06264862660784,30.560028979351657
126.868930.32,868930,300.0,104.067162,30.557774,500.0,104.06264862660784,30.560028979351657
126.868930.33,868930,300.0,104.067162,30.557774,500.0,104.06264862660784,30.560028979351657
126.868930.34,868930,300.0,104.067162,30.557774,500.0,104.06264862660784,30.560028979351657
126.868930.35,868930,300.0,104.067162,30.557774,500.0,104.06264862660784,30.560028979351657
126.868931.1,868931,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868931.2,868931,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868931.3,868931,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868931.4,868931,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868931.5,868931,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868931.6,868931,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868932.1,868932,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868932.2,868932,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868932.3,868932,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868932.4,868932,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868932.5,868932,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868932.6,868932,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868933.1,868933,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868933.2,868933,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868933.3,868933,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868933.4,868933,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868933.5,868933,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868933.6,868933,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868934.1,868934,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868934.2,868934,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868934.3,868934,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868934.4,868934,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868934.5,868934,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868934.6,868934,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868935.1,868935,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868935.2,868935,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868935.3,868935,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868935.4,868935,300.0,103.863916,30.814713,500.0,103.85939065822862,30.816967889263932
126.868937.1,868937,300.0,104.054503,30.559338,500.0,104.04998955422164,30.56159297880463
126.868937.2,868937,300.0,104.054503,30.559338,500.0,104.04998955422164,30.56159297880463
126.868937.3,868937,300.0,104.054503,30.559338,500.0,104.04998955422164,30.56159297880463
126.868937.4,868937,300.0,104.054503,30.559338,500.0,104.04998955422164,30.56159297880463
126.868937.5,868937,300.0,104.054503,30.559338,500.0,104.04998955422164,30.56159297880463
126.868937.6,868937,300.0,104.054503,30.559338,500.0,104.04998955422164,30.56159297880463
126.868938.1,868938,300.0,104.054503,30.559338,500.0,104.04998955422164,30.56159297880463
126.868938.2,868938,300.0,104.054503,30.559338,500.0,104.04998955422164,30.56159297880463
126.868938.3,868938,300.0,104.054503,30.559338,500.0,104.04998955422164,30.56159297880463
126.868938.4,868938,300.0,104.054503,30.559338,500.0,104.04998955422164,30.56159297880463
126.868938.5,868938,300.0,104.054503,30.559338,500.0,104.04998955422164,30.56159297880463
126.868938.6,868938,300.0,104.054503,30.559338,500.0,104.04998955422164,30.56159297880463
126.868939.1,868939,300.0,104.054503,30.559338,500.0,104.04998955422164,30.56159297880463
126.868939.2,868939,300.0,104.054503,30.559338,500.0,104.04998955422164,30.56159297880463
126.868939.3,868939,300.0,104.054503,30.559338,500.0,104.04998955422164,30.56159297880463
126.868939.4,868939,300.0,104.054503,30.559338,500.0,104.04998955422164,30.56159297880463
126.868940.1,868940,300.0,104.054503,30.559338,500.0,104.04998955422164,30.56159297880463
126.868940.2,868940,300.0,104.054503,30.559338,500.0,104.04998955422164,30.56159297880463
126.868940.3,868940,300.0,104.054503,30.559338,500.0,104.04998955422164,30.56159297880463
126.868941.1,868941,300.0,104.04554,30.558409,500.0,104.041026597219,30.56066397912957
126.868941.2,868941,300.0,104.04554,30.558409,500.0,104.041026597219,30.56066397912957
126.868941.3,868941,300.0,104.04554,30.558409,500.0,104.041026597219,30.56066397912957
126.868941.4,868941,300.0,104.04554,30.558409,500.0,104.041026597219,30.56066397912957
126.868941.5,868941,300.0,104.04554,30.558409,500.0,104.041026597219,30.56066397912957
126.868941.6,868941,300.0,104.04554,30.558409,500.0,104.041026597219,30.56066397912957
126.868942.1,868942,300.0,104.04554,30.558409,500.0,104.041026597219,30.56066397912957
126.868942.2,868942,300.0,104.04554,30.558409,500.0,104.041026597219,30.56066397912957
126.868942.3,868942,300.0,104.04554,30.558409,500.0,104.041026597219,30.56066397912957
126.868942.4,868942,300.0,104.04554,30.558409,500.0,104.041026597219,30.56066397912957
126.868942.5,868942,300.0,104.04554,30.558409,500.0,104.041026597219,30.56066397912957
126.868942.6,868942,300.0,104.04554,30.558409,500.0,104.041026597219,30.56066397912957
126.868943.1,868943,300.0,104.04554,30.558409,500.0,104.041026597219,30.56066397912957
126.868943.2,868943,300.0,104.04554,30.558409,500.0,104.041026597219,30.56066397912957
126.868943.3,868943,300.0,104.04554,30.558409,500.0,104.041026597219,30.56066397912957
126.868943.4,868943,300.0,104.04554,30.558409,500.0,104.041026597219,30.56066397912957
126.868943.5,868943,300.0,104.04554,30.558409,500.0,104.041026597219,30.56066397912957
126.868943.6,868943,300.0,104.04554,30.558409,500.0,104.041026597219,30.56066397912957
126.868944.1,868944,0.0,104.04554,30.558409,500.0,104.04554,30.5629191139081
126.868944.2,868944,0.0,104.04554,30.558409,500.0,104.04554,30.5629191139081
126.868944.3,868944,0.0,104.04554,30.558409,500.0,104.04554,30.5629191139081
126.868944.4,868944,0.0,104.04554,30.558409,500.0,104.04554,30.5629191139081
126.868944.5,868944,0.0,104.04554,30.558409,500.0,104.04554,30.5629191139081
126.868944.6,868944,0.0,104.04554,30.558409,500.0,104.04554,30.5629191139081
126.868945.1,868945,0.0,104.04554,30.558409,500.0,104.04554,30.5629191139081
126.868945.2,868945,0.0,104.04554,30.558409,500.0,104.04554,30.5629191139081
126.868945.3,868945,0.0,104.04554,30.558409,500.0,104.04554,30.5629191139081
126.868955.1,868955,0.0,103.967729,30.570598,500.0,103.967729,30.575108105455985
126.868955.2,868955,0.0,103.967729,30.570598,500.0,103.967729,30.575108105455985
126.868955.3,868955,0.0,103.967729,30.570598,500.0,103.967729,30.575108105455985
126.868955.4,868955,0.0,103.967729,30.570598,500.0,103.967729,30.575108105455985
126.868955.5,868955,0.0,103.967729,30.570598,500.0,103.967729,30.575108105455985
126.868955.6,868955,0.0,103.967729,30.570598,500.0,103.967729,30.575108105455985
126.868956.1,868956,0.0,103.967729,30.570598,500.0,103.967729,30.575108105455985
126.868956.2,868956,0.0,103.967729,30.570598,500.0,103.967729,30.575108105455985
126.868956.3,868956,0.0,103.967729,30.570598,500.0,103.967729,30.575108105455985
126.868956.4,868956,0.0,103.967729,30.570598,500.0,103.967729,30.575108105455985
126.868968.31,868968,300.0,104.1284,30.67873,500.0,104.12388101162098,30.680984936997007
126.868968.32,868968,300.0,104.1284,30.67873,500.0,104.12388101162098,30.680984936997007
126.868969.31,868969,300.0,104.1284,30.67873,500.0,104.12388101162098,30.680984936997007
126.868969.32,868969,300.0,104.1284,30.67873,500.0,104.12388101162098,30.680984936997007
126.868969.33,868969,300.0,104.1284,30.67873,500.0,104.12388101162098,30.680984936997007
126.868969.34,868969,300.0,104.1284,30.67873,500.0,104.12388101162098,30.680984936997007
126.868969.35,868969,300.0,104.1284,30.67873,500.0,104.12388101162098,30.680984936997007
126.868969.36,868969,300.0,104.1284,30.67873,500.0,104.12388101162098,30.680984936997007
126.868970.31,868970,300.0,104.1284,30.67873,500.0,104.12388101162098,30.680984936997007
126.868970.32,868970,300.0,104.1284,30.67873,500.0,104.12388101162098,30.680984936997007
126.868970.33,868970,300.0,104.1284,30.67873,500.0,104.12388101162098,30.680984936997007
126.868970.34,868970,300.0,104.1284,30.67873,500.0,104.12388101162098,30.680984936997007
126.868970.35,868970,300.0,104.1284,30.67873,500.0,104.12388101162098,30.680984936997007
126.868981.31,868981,0.0,104.118197,30.624734,500.0,104.118197,30.6292440678931
126.868985.31,868985,300.0,104.067162,30.557774,500.0,104.06264862660784,30.560028979351657
126.868985.32,868985,300.0,104.067162,30.557774,500.0,104.06264862660784,30.560028979351657
126.868985.33,868985,300.0,104.067162,30.557774,500.0,104.06264862660784,30.560028979351657
126.868985.34,868985,300.0,104.067162,30.557774,500.0,104.06264862660784,30.560028979351657
126.868989.1,868989,300.0,104.082702,30.553535,500.0,104.07818882277178,30.555789980834245
126.868989.2,868989,300.0,104.082702,30.553535,500.0,104.07818882277178,30.555789980834245
126.868989.3,868989,300.0,104.082702,30.553535,500.0,104.07818882277178,30.555789980834245
126.868989.4,868989,300.0,104.082702,30.553535,500.0,104.07818882277178,30.555789980834245
126.868989.5,868989,300.0,104.082702,30.553535,500.0,104.07818882277178,30.555789980834245
126.868989.6,868989,300.0,104.082702,30.553535,500.0,104.07818882277178,30.555789980834245
126.868990.1,868990,300.0,104.082702,30.553535,500.0,104.07818882277178,30.555789980834245
126.868990.2,868990,300.0,104.082702,30.553535,500.0,104.07818882277178,30.555789980834245
126.868990.3,868990,300.0,104.082702,30.553535,500.0,104.07818882277178,30.555789980834245
126.868990.4,868990,300.0,104.082702,30.553535,500.0,104.07818882277178,30.555789980834245
126.868990.5,868990,300.0,104.082702,30.553535,500.0,104.07818882277178,30.555789980834245
126.868991.1,868991,300.0,104.082702,30.553535,500.0,104.07818882277178,30.555789980834245
126.868991.2,868991,300.0,104.082702,30.553535,500.0,104.07818882277178,30.555789980834245
126.868991.3,868991,300.0,104.082702,30.553535,500.0,104.07818882277178,30.555789980834245
126.868991.4,868991,300.0,104.082702,30.553535,500.0,104.07818882277178,30.555789980834245
126.868998.31,868998,300.0,103.992936,30.650263,500.0,103.98841833617759,30.65251794697398
126.868998.32,868998,300.0,103.992936,30.650263,500.0,103.98841833617759,30.65251794697398
126.868998.33,868998,300.0,103.992936,30.650263,500.0,103.98841833617759,30.65251794697398
126.868999.1,868999,300.0,103.992936,30.650263,500.0,103.98841833617759,30.65251794697398
126.868999.2,868999,300.0,103.992936,30.650263,500.0,103.98841833617759,30.65251794697398
126.868999.31,868999,300.0,103.992936,30.650263,500.0,103.98841833617759,30.65251794697398
126.868999.32,868999,300.0,103.992936,30.650263,500.0,103.98841833617759,30.65251794697398
126.868999.33,868999,300.0,103.992936,30.650263,500.0,103.98841833617759,30.65251794697398
126.869000.1,869000,300.0,103.985093,30.821067,500.0,103.98056736029648,30.823321887030527
126.869000.2,869000,300.0,103.985093,30.821067,500.0,103.98056736029648,30.823321887030527
126.869000.3,869000,300.0,103.985093,30.821067,500.0,103.98056736029648,30.823321887030527
126.869000.4,869000,300.0,103.985093,30.821067,500.0,103.98056736029648,30.823321887030527
126.869000.5,869000,300.0,103.985093,30.821067,500.0,103.98056736029648,30.823321887030527
126.869000.6,869000,300.0,103.985093,30.821067,500.0,103.98056736029648,30.823321887030527
126.869001.1,869001,300.0,103.985093,30.821067,500.0,103.98056736029648,30.823321887030527
126.869001.2,869001,300.0,103.985093,30.821067,500.0,103.98056736029648,30.823321887030527
126.869001.3,869001,300.0,103.985093,30.821067,500.0,103.98056736029648,30.823321887030527
126.869001.4,869001,300.0,103.985093,30.821067,500.0,103.98056736029648,30.823321887030527
126.869001.5,869001,300.0,103.985093,30.821067,500.0,103.98056736029648,30.823321887030527
126.869001.6,869001,300.0,103.985093,30.821067,500.0,103.98056736029648,30.823321887030527
126.869002.31,869002,0.0,104.06138,30.583595,500.0,104.06138,30.58810509644142
126.869002.32,869002,0.0,104.06138,30.583595,500.0,104.06138,30.58810509644142
126.869003.31,869003,0.0,104.06138,30.583595,500.0,104.06138,30.58810509644142
126.869003.32,869003,0.0,104.06138,30.583595,500.0,104.06138,30.58810509644142
126.869004.1,869004,0.0,104.06138,30.583595,500.0,104.06138,30.58810509644142
126.869004.2,869004,0.0,104.06138,30.583595,500.0,104.06138,30.58810509644142
126.869004.3,869004,0.0,104.06138,30.583595,500.0,104.06138,30.58810509644142
126.869004.4,869004,0.0,104.06138,30.583595,500.0,104.06138,30.58810509644142
126.869004.5,869004,0.0,104.06138,30.583595,500.0,104.06138,30.58810509644142
126.869004.6,869004,0.0,104.06138,30.583595,500.0,104.06138,30.58810509644142
126.869005.1,869005,0.0,104.06138,30.583595,500.0,104.06138,30.58810509644142
126.869005.2,869005,0.0,104.06138,30.583595,500.0,104.06138,30.58810509644142
126.869005.3,869005,0.0,104.06138,30.583595,500.0,104.06138,30.58810509644142
126.869005.4,869005,0.0,104.06138,30.583595,500.0,104.06138,30.58810509644142
126.869005.5,869005,0.0,104.06138,30.583595,500.0,104.06138,30.58810509644142
126.869005.6,869005,0.0,104.06138,30.583595,500.0,104.06138,30.58810509644142
126.869006.1,869006,0.0,104.06138,30.583595,500.0,104.06138,30.58810509644142
126.869006.2,869006,0.0,104.06138,30.583595,500.0,104.06138,30.58810509644142
126.869007.1,869007,0.0,104.06138,30.583595,500.0,104.06138,30.58810509644142
126.869007.2,869007,0.0,104.06138,30.583595,500.0,104.06138,30.58810509644142
126.869009.1,869009,0.0,104.100279,30.700776,500.0,104.100279,30.7052860150649
126.869009.2,869009,0.0,104.100279,30.700776,500.0,104.100279,30.7052860150649
126.869009.31,869009,0.0,104.100279,30.700776,500.0,104.100279,30.7052860150649
126.869009.32,869009,0.0,104.100279,30.700776,500.0,104.100279,30.7052860150649
126.869010.1,869010,0.0,104.100279,30.700776,500.0,104.100279,30.7052860150649
126.869010.2,869010,0.0,104.100279,30.700776,500.0,104.100279,30.7052860150649
126.869010.31,869010,0.0,104.100279,30.700776,500.0,104.100279,30.7052860150649
126.869010.32,869010,0.0,104.100279,30.700776,500.0,104.100279,30.7052860150649
126.869012.1,869012,0.0,104.125432,30.692252,500.0,104.125432,30.69676202099053
126.869012.2,869012,0.0,104.125432,30.692252,500.0,104.125432,30.69676202099053
126.869012.3,869012,0.0,104.125432,30.692252,500.0,104.125432,30.69676202099053
126.869012.31,869012,0.0,104.125432,30.692252,500.0,104.125432,30.69676202099053
126.869012.32,869012,0.0,104.125432,30.692252,500.0,104.125432,30.69676202099053
126.869012.33,869012,0.0,104.125432,30.692252,500.0,104.125432,30.69676202099053
126.869012.34,869012,0.0,104.125432,30.692252,500.0,104.125432,30.69676202099053
126.869012.4,869012,0.0,104.125432,30.692252,500.0,104.125432,30.69676202099053
126.869013.1,869013,0.0,104.133085,30.686585,500.0,104.133085,30.691095024929528
126.869013.2,869013,0.0,104.133085,30.686585,500.0,104.133085,30.691095024929528
126.869013.3,869013,0.0,104.133085,30.686585,500.0,104.133085,30.691095024929528
126.869013.31,869013,0.0,104.133085,30.686585,500.0,104.133085,30.691095024929528
126.869013.32,869013,0.0,104.133085,30.686585,500.0,104.133085,30.691095024929528
126.869013.33,869013,0.0,104.133085,30.686585,500.0,104.133085,30.691095024929528
126.869013.34,869013,0.0,104.133085,30.686585,500.0,104.133085,30.691095024929528
126.869013.4,869013,0.0,104.133085,30.686585,500.0,104.133085,30.691095024929528
126.869014.1,869014,0.0,104.143093,30.677842,500.0,104.143093,30.682352031005742
126.869014.2,869014,0.0,104.143093,30.677842,500.0,104.143093,30.682352031005742
126.869014.3,869014,0.0,104.143093,30.677842,500.0,104.143093,30.682352031005742
126.869014.31,869014,0.0,104.143093,30.677842,500.0,104.143093,30.682352031005742
126.869014.32,869014,0.0,104.143093,30.677842,500.0,104.143093,30.682352031005742
126.869014.33,869014,0.0,104.143093,30.677842,500.0,104.143093,30.682352031005742
126.869014.34,869014,0.0,104.143093,30.677842,500.0,104.143093,30.682352031005742
126.869014.4,869014,0.0,104.143093,30.677842,500.0,104.143093,30.682352031005742
126.869015.1,869015,0.0,104.143129,30.671443,500.0,104.143129,30.675953035452288
126.869015.2,869015,0.0,104.143129,30.671443,500.0,104.143129,30.675953035452288
126.869015.31,869015,0.0,104.143129,30.671443,500.0,104.143129,30.675953035452288
126.869015.32,869015,0.0,104.143129,30.671443,500.0,104.143129,30.675953035452288
126.869016.1,869016,0.0,104.143129,30.671443,500.0,104.143129,30.675953035452288
126.869016.2,869016,0.0,104.143129,30.671443,500.0,104.143129,30.675953035452288
126.869016.31,869016,0.0,104.143129,30.671443,500.0,104.143129,30.675953035452288
126.869016.32,869016,0.0,104.143129,30.671443,500.0,104.143129,30.675953035452288
126.869017.1,869017,0.0,104.144889,30.660882,500.0,104.144889,30.66539204278975
126.869017.2,869017,0.0,104.144889,30.660882,500.0,104.144889,30.66539204278975
126.869017.31,869017,0.0,104.144889,30.660882,500.0,104.144889,30.66539204278975
126.869017.32,869017,0.0,104.144889,30.660882,500.0,104.144889,30.66539204278975
126.869018.1,869018,0.0,104.145788,30.655073,500.0,104.145788,30.659583046825045
126.869018.2,869018,0.0,104.145788,30.655073,500.0,104.145788,30.659583046825045
126.869018.31,869018,0.0,104.145788,30.655073,500.0,104.145788,30.659583046825045
126.869018.32,869018,0.0,104.145788,30.655073,500.0,104.145788,30.659583046825045
126.869019.1,869019,0.0,104.145788,30.655073,500.0,104.145788,30.659583046825045
126.869019.2,869019,0.0,104.145788,30.655073,500.0,104.145788,30.659583046825045
126.869019.31,869019,0.0,104.145788,30.655073,500.0,104.145788,30.659583046825045
126.869019.32,869019,0.0,104.145788,30.655073,500.0,104.145788,30.659583046825045
126.869020.1,869020,0.0,104.146434,30.645379,500.0,104.146434,30.649889053558095
126.869020.2,869020,0.0,104.146434,30.645379,500.0,104.146434,30.649889053558095
126.869020.3,869020,0.0,104.146434,30.645379,500.0,104.146434,30.649889053558095
126.869020.31,869020,0.0,104.146434,30.645379,500.0,104.146434,30.649889053558095
126.869020.32,869020,0.0,104.146434,30.645379,500.0,104.146434,30.649889053558095
126.869020.33,869020,0.0,104.146434,30.645379,500.0,104.146434,30.649889053558095
126.869020.34,869020,0.0,104.146434,30.645379,500.0,104.146434,30.649889053558095
126.869020.4,869020,0.0,104.146434,30.645379,500.0,104.146434,30.649889053558095
126.869021.1,869021,0.0,104.147315,30.635219,500.0,104.147315,30.639729060613472
126.869021.2,869021,0.0,104.147315,30.635219,500.0,104.147315,30.639729060613472
126.869021.3,869021,0.0,104.147315,30.635219,500.0,104.147315,30.639729060613472
126.869021.31,869021,0.0,104.147315,30.635219,500.0,104.147315,30.639729060613472
126.869021.32,869021,0.0,104.147315,30.635219,500.0,104.147315,30.639729060613472
126.869021.33,869021,0.0,104.147315,30.635219,500.0,104.147315,30.639729060613472
126.869021.34,869021,0.0,104.147315,30.635219,500.0,104.147315,30.639729060613472
126.869021.4,869021,0.0,104.147315,30.635219,500.0,104.147315,30.639729060613472
126.869022.1,869022,0.0,104.138799,30.627746,500.0,104.138799,30.63225606580205
126.869022.2,869022,0.0,104.138799,30.627746,500.0,104.138799,30.63225606580205
126.869022.3,869022,0.0,104.138799,30.627746,500.0,104.138799,30.63225606580205
126.869022.31,869022,0.0,104.138799,30.627746,500.0,104.138799,30.63225606580205
126.869022.32,869022,0.0,104.138799,30.627746,500.0,104.138799,30.63225606580205
126.869022.33,869022,0.0,104.138799,30.627746,500.0,104.138799,30.63225606580205
126.869022.34,869022,0.0,104.138799,30.627746,500.0,104.138799,30.63225606580205
126.869022.4,869022,0.0,104.138799,30.627746,500.0,104.138799,30.63225606580205
126.869023.1,869023,0.0,104.130462,30.621965,500.0,104.130462,30.626475069815353
126.869023.2,869023,0.0,104.130462,30.621965,500.0,104.130462,30.626475069815353
126.869023.3,869023,0.0,104.130462,30.621965,500.0,104.130462,30.626475069815353
126.869023.31,869023,0.0,104.130462,30.621965,500.0,104.130462,30.626475069815353
126.869023.32,869023,0.0,104.130462,30.621965,500.0,104.130462,30.626475069815353
126.869023.33,869023,0.0,104.130462,30.621965,500.0,104.130462,30.626475069815353
126.869023.34,869023,0.0,104.130462,30.621965,500.0,104.130462,30.626475069815353
126.869023.4,869023,0.0,104.130462,30.621965,500.0,104.130462,30.626475069815353
126.869024.1,869024,0.0,104.121623,30.615004,500.0,104.121623,30.619514074647245
126.869024.2,869024,0.0,104.121623,30.615004,500.0,104.121623,30.619514074647245
126.869024.3,869024,0.0,104.121623,30.615004,500.0,104.121623,30.619514074647245
126.869024.31,869024,0.0,104.121623,30.615004,500.0,104.121623,30.619514074647245
126.869024.32,869024,0.0,104.121623,30.615004,500.0,104.121623,30.619514074647245
126.869024.33,869024,0.0,104.121623,30.615004,500.0,104.121623,30.619514074647245
126.869025.1,869025,0.0,104.121623,30.615004,500.0,104.121623,30.619514074647245
126.869025.2,869025,0.0,104.121623,30.615004,500.0,104.121623,30.619514074647245
126.869025.31,869025,0.0,104.121623,30.615004,500.0,104.121623,30.619514074647245
126.869025.32,869025,0.0,104.121623,30.615004,500.0,104.121623,30.619514074647245
126.869026.1,869026,0.0,104.105525,30.61289,500.0,104.105525,30.617400076114524
126.869026.2,869026,0.0,104.105525,30.61289,500.0,104.105525,30.617400076114524
126.869026.31,869026,0.0,104.105525,30.61289,500.0,104.105525,30.617400076114524
126.869026.32,869026,0.0,104.105525,30.61289,500.0,104.105525,30.617400076114524
126.869027.1,869027,0.0,104.105525,30.61289,500.0,104.105525,30.617400076114524
126.869027.2,869027,0.0,104.105525,30.61289,500.0,104.105525,30.617400076114524
126.869027.31,869027,0.0,104.105525,30.61289,500.0,104.105525,30.617400076114524
126.869027.32,869027,0.0,104.105525,30.61289,500.0,104.105525,30.617400076114524
126.869028.1,869028,0.0,104.083966,30.61028,500.0,104.083966,30.61479007792599
126.869028.2,869028,0.0,104.083966,30.61028,500.0,104.083966,30.61479007792599
126.869028.3,869028,0.0,104.083966,30.61028,500.0,104.083966,30.61479007792599
126.869028.31,869028,0.0,104.083966,30.61028,500.0,104.083966,30.61479007792599
126.869028.32,869028,0.0,104.083966,30.61028,500.0,104.083966,30.61479007792599
126.869029.1,869029,0.0,104.083966,30.61028,500.0,104.083966,30.61479007792599
126.869029.2,869029,0.0,104.083966,30.61028,500.0,104.083966,30.61479007792599
126.869029.3,869029,0.0,104.083966,30.61028,500.0,104.083966,30.61479007792599
126.869029.31,869029,0.0,104.083966,30.61028,500.0,104.083966,30.61479007792599
126.869029.32,869029,0.0,104.083966,30.61028,500.0,104.083966,30.61479007792599
126.869030.1,869030,0.0,104.073941,30.611197,500.0,104.073941,30.615707077289553
126.869030.2,869030,0.0,104.073941,30.611197,500.0,104.073941,30.615707077289553
126.869030.3,869030,0.0,104.073941,30.611197,500.0,104.073941,30.615707077289553
126.869030.31,869030,0.0,104.073941,30.611197,500.0,104.073941,30.615707077289553
126.869030.32,869030,0.0,104.073941,30.611197,500.0,104.073941,30.615707077289553
126.869030.33,869030,0.0,104.073941,30.611197,500.0,104.073941,30.615707077289553
126.869031.1,869031,0.0,104.055131,30.615439,500.0,104.055131,30.619949074345307
126.869031.2,869031,0.0,104.055131,30.615439,500.0,104.055131,30.619949074345307
126.869031.3,869031,0.0,104.055131,30.615439,500.0,104.055131,30.619949074345307
126.869031.31,869031,0.0,104.055131,30.615439,500.0,104.055131,30.619949074345307
126.869031.32,869031,0.0,104.055131,30.615439,500.0,104.055131,30.619949074345307
126.869032.1,869032,0.0,104.055131,30.615439,500.0,104.055131,30.619949074345307
126.869032.2,869032,0.0,104.055131,30.615439,500.0,104.055131,30.619949074345307
126.869032.3,869032,0.0,104.055131,30.615439,500.0,104.055131,30.619949074345307
126.869032.31,869032,0.0,104.055131,30.615439,500.0,104.055131,30.619949074345307
126.869032.32,869032,0.0,104.055131,30.615439,500.0,104.055131,30.619949074345307
126.869033.1,869033,0.0,104.040582,30.622684,500.0,104.040582,30.627194069316236
126.869033.2,869033,0.0,104.040582,30.622684,500.0,104.040582,30.627194069316236
126.869033.3,869033,0.0,104.040582,30.622684,500.0,104.040582,30.627194069316236
126.869033.31,869033,0.0,104.040582,30.622684,500.0,104.040582,30.627194069316236
126.869033.32,869033,0.0,104.040582,30.622684,500.0,104.040582,30.627194069316236
126.869033.33,869033,0.0,104.040582,30.622684,500.0,104.040582,30.627194069316236
126.869034.1,869034,0.0,104.040582,30.622684,500.0,104.040582,30.627194069316236
126.869034.2,869034,0.0,104.040582,30.622684,500.0,104.040582,30.627194069316236
126.869034.3,869034,0.0,104.040582,30.622684,500.0,104.040582,30.627194069316236
126.869034.31,869034,0.0,104.040582,30.622684,500.0,104.040582,30.627194069316236
126.869034.32,869034,0.0,104.040582,30.622684,500.0,104.040582,30.627194069316236
126.869035.1,869035,0.0,104.027476,30.630876,500.0,104.027476,30.635386063628946
126.869035.2,869035,0.0,104.027476,30.630876,500.0,104.027476,30.635386063628946
126.869035.31,869035,0.0,104.027476,30.630876,500.0,104.027476,30.635386063628946
126.869035.32,869035,0.0,104.027476,30.630876,500.0,104.027476,30.635386063628946
126.869036.1,869036,0.0,104.027476,30.630876,500.0,104.027476,30.635386063628946
126.869036.31,869036,0.0,104.027476,30.630876,500.0,104.027476,30.635386063628946
126.869037.1,869037,0.0,104.019948,30.642265,500.0,104.019948,30.64677505572068
126.869037.2,869037,0.0,104.019948,30.642265,500.0,104.019948,30.64677505572068
126.869037.3,869037,0.0,104.019948,30.642265,500.0,104.019948,30.64677505572068
126.869037.31,869037,0.0,104.019948,30.642265,500.0,104.019948,30.64677505572068
126.869037.32,869037,0.0,104.019948,30.642265,500.0,104.019948,30.64677505572068
126.869038.1,869038,0.0,104.019948,30.642265,500.0,104.019948,30.64677505572068
126.869038.2,869038,0.0,104.019948,30.642265,500.0,104.019948,30.64677505572068
126.869038.3,869038,0.0,104.019948,30.642265,500.0,104.019948,30.64677505572068
126.869038.31,869038,0.0,104.019948,30.642265,500.0,104.019948,30.64677505572068
126.869038.32,869038,0.0,104.019948,30.642265,500.0,104.019948,30.64677505572068
126.869040.1,869040,0.0,104.014666,30.667444,500.0,104.014666,30.67195403823085
126.869040.2,869040,0.0,104.014666,30.667444,500.0,104.014666,30.67195403823085
126.869040.3,869040,0.0,104.014666,30.667444,500.0,104.014666,30.67195403823085
126.869040.31,869040,0.0,104.014666,30.667444,500.0,104.014666,30.67195403823085
